Tempo mm. 1-4	Aria 1	Variation 1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16a	16b	17	18	19	20	21	22	23	24	25	26	27	28	29	30	Aria 2	
Pulse	quarter note	quarter note	quarter note	dotted quarter note	dotted quarter note	quarter note	dotted quarter note	dotted quarter note	quarter note	quarter note	half note	dotted quarter note	quarter note	quarter note	quarter note	quarter note	half note	dotted quarter note	quarter note	half note	eighth note	quarter note	quarter note	half note	quarter note	dotted quarter note	eighth note	quarter note	dotted quarter note	quarter note	quarter note	quarter note	quarter note	
Rudolf Serkin 1928	66.4	124.7	100.7	54.5	86.9	174.0	- - - 	- - - 	- - - 	70.3	107.6	203.8	84.2	58.6	122.6	35.6	46.2	90.2	138.2	113.8	201.5	131.8	54.0	134.0	128.7	52.6	47.3	109.4	91.7	100.9	107.8	89.0	58.3	Rudolf Serkin 1928
Haugsand 2001	49.5	85.7	85.9	68.5	66.2	107.6	44.9	69.3	84.3	59.0	86.5	96.9	58.2	41.3	88.9	28.1	37.4	68.0	104.4	99.0	148.3	88.8	45.5	90.3	89.1	59.9	53.7	93.2	62.4	74.9	82.7	74.6	45.7	Haugsand 2001
Pescia 2004	46.2	109.7	76.2	68.4	65.5	158.0	43.4	74.0	121.2	65.4	93.8	146.6	100.0	40.8	100.2	26.3	37.1	72.4	120.4	97.1	114.0	112.2	51.9	97.9	103.6	72.3	35.9	92.0	75.9	94.8	104.7	97.2	42.3	Pescia 2004
Takahashi 2004	62.0	86.4	78.4	58.4	53.4	105.3	40.9	68.7	86.8	80.4	74.3	131.5	68.3	50.1	86.2	35.3	29.8	53.3	71.7	75.1	155.3	105.8	47.9	94.3	77.2	84.4	80.5	79.3	51.4	69.9	71.2	65.6	80.8	Takahashi 2004
Dinnerstein 2005	40.0	110.4	51.7	37.1	57.3	146.4	47.8	51.0	105.2	72.3	84.9	137.8	68.6	43.6	102.5	26.1	31.8	67.1	125.8	84.4	108.9	114.4	31.1	58.2	103.3	96.8	46.6	118.4	64.4	57.0	73.0	71.8	34.6	Dinnerstein 2005
Egarr 2005	51.9	76.2	70.6	47.1	52.8	80.7	32.0	70.4	75.7	49.3	68.3	104.2	73.2	37.1	76.7	32.9	39.7	53.9	79.4	76.8	129.2	69.6	45.7	73.7	73.0	62.0	50.1	74.0	60.6	65.7	72.0	75.2	51.8	Egarr 2005
Zhu 2007	46.8	108.6	79.6	77.4	58.0	163.4	43.0	64.1	115.3	72.8	83.4	151.0	101.7	42.4	107.2	28.7	29.7	72.9	120.0	79.0	122.1	129.1	43.4	70.3	111.4	88.5	48.1	98.2	83.0	79.9	88.4	81.9	44.7	Zhu 2007
Staier 2009	48.3	101.9	75.9	49.5	67.7	133.3	61.8	74.7	87.0	52.6	83.4	122.9	83.4	48.0	81.4	30.2	37.9	70.2	118.7	90.6	160.2	79.5	46.3	85.5	91.2	79.5	51.4	97.8	75.7	90.6	79.6	64.5	42.0	Staier 2009
Marsoner 2009	47.4	124.1	109.3	73.1	70.8	153.0	44.5	72.5	123.4	66.7	93.2	137.9	101.7	42.7	96.0	28.9	37.7	82.9	111.1	103.5	186.7	109.3	45.7	95.0	105.0	72.7	53.2	98.3	78.8	80.7	98.0	84.5	47.4	Marsoner 2009
Ishizaka 2012	43.0	103.5	61.8	69.6	57.3	130.5	40.7	61.0	105.8	64.3	77.9	124.8	91.8	49.6	90.1	29.2	32.8	58.1	120.0	74.6	137.7	97.3	34.7	90.3	88.4	74.5	41.2	97.9	68.5	81.6	86.3	67.3	39.1	Ishizaka 2012
Denk 2013	54.2	109.6	94.8	58.4	55.7	153.4	53.3	75.8	121.8	72.8	88.4	148.6	84.7	41.0	110.8	33.8	35.1	75.4	106.6	92.9	212.6	91.6	43.8	78.8	91.2	94.6	59.8	112.6	67.7	89.6	105.0	79.4	54.3	Denk 2013
Hill 2014	51.2	89.9	89.5	68.7	56.4	113.4	44.1	70.8	86.7	75.7	84.1	101.0	56.1	41.0	91.0	30.3	33.5	68.8	97.8	79.6	159.6	89.3	40.6	101.3	86.5	67.7	53.2	92.3	73.1	82.9	87.1	66.3	50.8	Hill 2014
Hewitt 2015	46.5	117.3	75.5	55.6	55.9	129.8	34.1	68.6	105.7	67.0	84.8	123.6	76.2	42.3	94.5	29.6	35.8	65.3	87.1	89.0	114.3	107.1	41.7	82.1	91.0	60.6	46.3	99.5	68.2	87.3	66.5	71.2	40.7	Hewitt 2015
Levit 2015	50.5	103.5	70.7	67.3	60.6	148.5	49.5	70.5	104.6	58.7	83.8	152.5	99.3	36.1	98.2	31.9	32.2	74.5	114.9	95.3	136.6	111.5	49.5	84.4	101.4	83.0	47.3	95.3	81.8	90.2	96.8	82.5	50.7	Levit 2015
Schiff 2015	55.5	99.2	84.1	62.2	58.3	131.9	46.2	81.0	111.7	82.9	84.5	127.9	93.8	47.4	98.0	33.8	41.2	58.7	87.5	90.8	129.9	113.2	62.3	74.9	88.7	84.6	58.4	79.2	70.8	59.4	95.1	99.8	55.5	Schiff 2015
Esfahani 2016	49.3	95.9	94.3	48.3	60.8	130.5	61.4	73.0	96.5	52.8	82.5	138.9	84.4	43.0	96.1	32.9	31.4	60.7	102.5	85.9	183.8	108.2	49.7	87.2	87.4	56.8	53.8	102.0	74.4	84.4	88.7	72.8	47.1	Esfahani 2016
Schornsheim 2016	50.8	102.0	71.0	54.5	65.0	122.0	52.9	69.5	86.0	62.9	74.5	131.3	68.7	49.9	86.1	29.5	34.9	68.5	89.4	81.9	193.3	84.5	48.0	100.8	77.8	72.6	53.9	92.6	70.4	75.4	65.0	75.2	49.5	Schornsheim 2016
Kim 2018	39.1	108.2	82.4	65.7	64.1	165.9	34.6	57.9	119.2	72.4	83.6	153.3	94.4	35.3	101.1	24.2	29.0	58.0	106.4	88.1	138.8	101.5	33.4	66.3	98.6	67.3	36.6	112.4	72.0	79.5	82.7	83.1	32.1	Kim 2018
Ernst 2020	39.1	120.8	81.5	64.5	65.5	174.1	39.6	79.5	119.9	40.3	104.5	134.8	89.8	31.0	107.2	25.5	37.4	82.2	97.2	102.9	144.4	109.2	39.0	110.8	101.1	59.9	44.9	110.8	66.5	98.8	106.5	72.6	27.2	Ernst 2020
Lang 2020a	48.6	102.5	84.2	44.5	72.1	147.5	61.8	66.6	102.6	63.4	85.2	232.8	98.2	33.4	88.3	20.7	35.5	76.4	102.4	73.4	159.3	103.3	28.1	91.6	100.4	66.6	40.3	116.3	76.3	98.4	93.2	144.2	35.9	Lang 2020a
Lang 2020b	40.9	96.0	81.7	43.2	66.3	150.3	55.8	61.4	99.2	62.2	84.1	110.9	97.5	31.3	87.0	22.1	36.9	78.2	104.8	81.9	156.1	95.8	30.1	92.9	92.3	75.2	41.3	117.0	83.8	96.2	85.5	61.2	34.7	Lang 2020b
M	50.2	100.2	77.5	58.2	59.5	133.8	46.1	67.2	103.3	65.7	82.0	133.1	77.4	43.2	92.4	29.2	34.1	66.7	103.2	87.1	139.2	103.1	43.9	87.1	92.4	73.0	48.9	94.5	69.8	82.8	88.0	76.6	48.0	M
Max.	80.2	135.5	109.3	77.4	86.9	176.9	78.9	94.5	140.8	102.5	107.6	232.8	113.2	75.7	122.6	43.2	46.2	90.2	138.2	118.6	214.5	148.8	68.9	134.0	128.7	106.9	80.5	118.4	91.7	121.9	123.7	144.2	81.9	Max.
Min.	33.6	52.7	47.7	34.3	39.9	80.7	30.7	37.8	72.8	40.3	56.8	81.4	41.1	26.6	69.4	20.7	26.7	42.8	66.0	57.7	80.5	69.6	25.4	55.7	60.1	51.3	26.1	71.1	47.3	57.0	64.3	57.7	27.2	Min.
SD [%] 	17.95	16.50	17.21	17.23	12.31	16.38	23.54	15.47	14.09	19.45	11.50	16.94	23.25	20.51	11.34	13.87	13.11	13.32	14.82	14.18	22.47	15.33	21.23	15.41	13.28	20.00	19.54	12.77	12.71	13.69	13.60	14.52	21.22	SD [%] 
Range (%)	138.71	157.28	129.04	125.50	118.13	119.18	156.80	150.08	93.36	154.63	89.36	185.94	175.68	184.44	76.78	108.73	73.39	110.86	109.39	105.47	166.37	113.90	171.87	140.57	113.93	108.67	208.54	66.54	93.94	113.82	92.49	149.96	200.70	Range (%)
SD [%] from Max.	59.61	35.27	41.15	33.11	46.05	32.26	71.25	40.56	36.37	55.88	31.25	74.91	46.28	75.05	32.78	48.25	35.67	35.36	33.97	36.24	54.14	44.29	57.01	53.85	39.21	46.41	64.55	25.26	31.49	47.13	40.67	88.25	70.50	SD [%] from Max.
SD [%] from Min.	-33.14	-47.42	-38.37	-40.97	-33.05	-39.66	-33.32	-43.79	-29.48	-38.78	-30.69	-38.83	-46.94	-38.46	-24.89	-28.98	-21.75	-35.81	-36.02	-33.69	-42.13	-32.54	-42.25	-36.05	-34.93	-29.84	-46.67	-24.79	-32.20	-31.19	-26.92	-24.69	-43.30	SD [%] from Min.
